"","year","siteID","Covariate","Value","perName","fish.model"
"1258",2007,"deshka","MJJA_avg",48.72837838,"Deshka",1
"1259",2008,"deshka","MJJA_avg",42.93990991,"Deshka",1
"1260",2009,"deshka","MJJA_avg",45.1872973,"Deshka",1
"1261",1980,"kenai_early","MJJA_avg",87.65140526,"Kenai_early",NA
"1262",1981,"kenai_early","MJJA_avg",104.9773345,"Kenai_early",NA
"1263",1982,"kenai_early","MJJA_avg",61.56482321,"Kenai_early",NA
"1264",1983,"kenai_early","MJJA_avg",51.89415231,"Kenai_early",NA
"1265",1984,"kenai_early","MJJA_avg",78.73594742,"Kenai_early",NA
"1266",1985,"kenai_early","MJJA_avg",78.01382593,"Kenai_early",NA
"1267",1986,"kenai_early","MJJA_avg",82.47416138,"Kenai_early",NA
"1268",1987,"kenai_early","MJJA_avg",52.01813237,"Kenai_early",NA
"1269",1988,"kenai_early","MJJA_avg",68.25181324,"Kenai_early",NA
"1270",1989,"kenai_early","MJJA_avg",89.56119674,"Kenai_early",NA
"1271",1990,"kenai_early","MJJA_avg",58.40185857,"Kenai_early",NA
"1272",1991,"kenai_early","MJJA_avg",86.84360834,"Kenai_early",NA
"1273",1992,"kenai_early","MJJA_avg",67.75135993,"Kenai_early",NA
"1274",1993,"kenai_early","MJJA_avg",72.2105621,"Kenai_early",NA
"1275",1994,"kenai_early","MJJA_avg",49.6137806,"Kenai_early",NA
"1276",1995,"kenai_early","MJJA_avg",86.05281052,"Kenai_early",NA
"1277",1996,"kenai_early","MJJA_avg",49.87805984,"Kenai_early",NA
"1278",1997,"kenai_early","MJJA_avg",66.593835,"Kenai_early",NA
"1279",1998,"kenai_early","MJJA_avg",75.63712602,"Kenai_early",NA
"1280",1999,"kenai_early","MJJA_avg",68.47393472,"Kenai_early",NA
"1281",2000,"kenai_early","MJJA_avg",63.16160471,"Kenai_early",NA
"1282",2001,"kenai_early","MJJA_avg",56.06708976,"Kenai_early",NA
"1283",2002,"kenai_early","MJJA_avg",75.82955576,"Kenai_early",NA
"1284",2003,"kenai_early","MJJA_avg",65.77085222,"Kenai_early",NA
"1285",2004,"kenai_early","MJJA_avg",46.10516772,"Kenai_early",NA
"1286",2005,"kenai_early","MJJA_avg",65.69401632,"Kenai_early",NA
"1287",2006,"kenai_early","MJJA_avg",88.21328196,"Kenai_early",NA
"1288",2007,"kenai_early","MJJA_avg",60.77357208,"Kenai_early",NA
"1289",2008,"kenai_early","MJJA_avg",62.43041704,"Kenai_early",NA
"1290",2009,"kenai_early","MJJA_avg",60.96192203,"Kenai_early",NA
"1291",1980,"kenai_late","MJJA_avg",88.05491279,"Kenai_late",1
"1292",1981,"kenai_late","MJJA_avg",110.0876163,"Kenai_late",1
"1293",1982,"kenai_late","MJJA_avg",62.71465116,"Kenai_late",1
"1294",1983,"kenai_late","MJJA_avg",52.96590116,"Kenai_late",1
"1295",1984,"kenai_late","MJJA_avg",75.0725,"Kenai_late",1
"1296",1985,"kenai_late","MJJA_avg",75.8043314,"Kenai_late",1
"1297",1986,"kenai_late","MJJA_avg",80.85956395,"Kenai_late",1
"1298",1987,"kenai_late","MJJA_avg",53.52659884,"Kenai_late",1
"1299",1988,"kenai_late","MJJA_avg",69.08706395,"Kenai_late",1
"1300",1989,"kenai_late","MJJA_avg",91.64034884,"Kenai_late",1
"1301",1990,"kenai_late","MJJA_avg",59.2572093,"Kenai_late",1
"1302",1991,"kenai_late","MJJA_avg",89.61180233,"Kenai_late",1
"1303",1992,"kenai_late","MJJA_avg",69.82334302,"Kenai_late",1
"1304",1993,"kenai_late","MJJA_avg",73.76517442,"Kenai_late",1
"1305",1994,"kenai_late","MJJA_avg",51.74284884,"Kenai_late",1
"1306",1995,"kenai_late","MJJA_avg",83.62991279,"Kenai_late",1
"1307",1996,"kenai_late","MJJA_avg",50.04645349,"Kenai_late",1
"1308",1997,"kenai_late","MJJA_avg",68.26674419,"Kenai_late",1
"1309",1998,"kenai_late","MJJA_avg",76.99674419,"Kenai_late",1
"1310",1999,"kenai_late","MJJA_avg",66.32863372,"Kenai_late",1
"1311",2000,"kenai_late","MJJA_avg",61.92430233,"Kenai_late",1
"1312",2001,"kenai_late","MJJA_avg",55.88927326,"Kenai_late",1
"1313",2002,"kenai_late","MJJA_avg",75.87831395,"Kenai_late",1
"1314",2003,"kenai_late","MJJA_avg",65.88709302,"Kenai_late",1
"1315",2004,"kenai_late","MJJA_avg",50.12209302,"Kenai_late",1
"1316",2005,"kenai_late","MJJA_avg",69.55424419,"Kenai_late",1
"1317",2006,"kenai_late","MJJA_avg",90.97947674,"Kenai_late",1
"1318",2007,"kenai_late","MJJA_avg",63.97752907,"Kenai_late",1
"1319",2008,"kenai_late","MJJA_avg",59.24142442,"Kenai_late",1
"1320",2009,"kenai_late","MJJA_avg",63.91840116,"Kenai_late",1
"1321",1980,"lewis","MJJA_avg",94.85016835,"Lewis",NA
"1322",1981,"lewis","MJJA_avg",121.0395623,"Lewis",NA
"1323",1982,"lewis","MJJA_avg",81.70286195,"Lewis",NA
"1324",1983,"lewis","MJJA_avg",60.3543771,"Lewis",NA
"1325",1984,"lewis","MJJA_avg",79.89983165,"Lewis",NA
"1326",1985,"lewis","MJJA_avg",72.63131313,"Lewis",NA
"1327",1986,"lewis","MJJA_avg",84.19360269,"Lewis",NA
"1328",1987,"lewis","MJJA_avg",60.69191919,"Lewis",NA
"1329",1988,"lewis","MJJA_avg",70.3973064,"Lewis",NA
"1330",1989,"lewis","MJJA_avg",98.67508418,"Lewis",NA
"1331",1990,"lewis","MJJA_avg",61.50589226,"Lewis",NA
"1332",1991,"lewis","MJJA_avg",62.82491583,"Lewis",NA
"1333",1992,"lewis","MJJA_avg",56.08838384,"Lewis",NA
"1334",1993,"lewis","MJJA_avg",76.89478115,"Lewis",NA
"1335",1994,"lewis","MJJA_avg",55.4006734,"Lewis",NA
"1336",1995,"lewis","MJJA_avg",76.7946128,"Lewis",NA
"1337",1996,"lewis","MJJA_avg",64.49158249,"Lewis",NA
"1338",1997,"lewis","MJJA_avg",69.59848485,"Lewis",NA
"1339",1998,"lewis","MJJA_avg",74.70286195,"Lewis",NA
"1340",1999,"lewis","MJJA_avg",84.6456229,"Lewis",NA
"1341",2000,"lewis","MJJA_avg",64.62457913,"Lewis",NA
"1342",2001,"lewis","MJJA_avg",60.17087542,"Lewis",NA
"1343",2002,"lewis","MJJA_avg",77.84006734,"Lewis",NA
"1344",2003,"lewis","MJJA_avg",73.06902357,"Lewis",NA
"1345",2004,"lewis","MJJA_avg",43.90993266,"Lewis",NA
"1346",2005,"lewis","MJJA_avg",48.18939394,"Lewis",NA
"1347",2006,"lewis","MJJA_avg",96.88636364,"Lewis",NA
"1348",2007,"lewis","MJJA_avg",55.55050505,"Lewis",NA
"1349",2008,"lewis","MJJA_avg",57.31481482,"Lewis",NA
"1350",2009,"lewis","MJJA_avg",50.02861953,"Lewis",NA
"1351",1980,"little_susitna","MJJA_avg",81.80879912,"Little Susitna",1
"1352",1981,"little_susitna","MJJA_avg",93.27545656,"Little Susitna",1
"1353",1982,"little_susitna","MJJA_avg",63.49667958,"Little Susitna",1
"1354",1983,"little_susitna","MJJA_avg",56.2252352,"Little Susitna",1
"1355",1984,"little_susitna","MJJA_avg",66.12313226,"Little Susitna",1
"1356",1985,"little_susitna","MJJA_avg",55.8065855,"Little Susitna",1
"1357",1986,"little_susitna","MJJA_avg",61.19216934,"Little Susitna",1
"1358",1987,"little_susitna","MJJA_avg",54.11579967,"Little Susitna",1
"1359",1988,"little_susitna","MJJA_avg",55.87797454,"Little Susitna",1
"1360",1989,"little_susitna","MJJA_avg",79.62631433,"Little Susitna",1
"1361",1990,"little_susitna","MJJA_avg",52.45503597,"Little Susitna",1
"1362",1991,"little_susitna","MJJA_avg",61.18566685,"Little Susitna",1
"1363",1992,"little_susitna","MJJA_avg",49.46624239,"Little Susitna",1
"1364",1993,"little_susitna","MJJA_avg",60.78832319,"Little Susitna",1
"1365",1994,"little_susitna","MJJA_avg",43.85390149,"Little Susitna",1
"1366",1995,"little_susitna","MJJA_avg",65.90661317,"Little Susitna",1
"1367",1996,"little_susitna","MJJA_avg",51.21831765,"Little Susitna",1
"1368",1997,"little_susitna","MJJA_avg",59.80188157,"Little Susitna",1
"1369",1998,"little_susitna","MJJA_avg",64.87327061,"Little Susitna",1
"1370",1999,"little_susitna","MJJA_avg",72.61925844,"Little Susitna",1
"1371",2000,"little_susitna","MJJA_avg",53.96776425,"Little Susitna",1
"1372",2001,"little_susitna","MJJA_avg",50.99349751,"Little Susitna",1
"1373",2002,"little_susitna","MJJA_avg",65.66851135,"Little Susitna",1
"1374",2003,"little_susitna","MJJA_avg",55.63613724,"Little Susitna",1
"1375",2004,"little_susitna","MJJA_avg",39.84366353,"Little Susitna",1
"1376",2005,"little_susitna","MJJA_avg",57.24584947,"Little Susitna",1
"1377",2006,"little_susitna","MJJA_avg",81.66062535,"Little Susitna",1
"1378",2007,"little_susitna","MJJA_avg",56.10514665,"Little Susitna",1
"1379",2008,"little_susitna","MJJA_avg",54.44576646,"Little Susitna",1
"1380",2009,"little_susitna","MJJA_avg",51.75484228,"Little Susitna",1
"1381",1980,"little_willow","MJJA_avg",96.80785714,"Little Willow",1
"1382",1981,"little_willow","MJJA_avg",113.7853571,"Little Willow",1
"1383",1982,"little_willow","MJJA_avg",79.12428571,"Little Willow",1
"1384",1983,"little_willow","MJJA_avg",67.78607143,"Little Willow",1
"1385",1984,"little_willow","MJJA_avg",77.79892857,"Little Willow",1
"1386",1985,"little_willow","MJJA_avg",67.25392857,"Little Willow",1
"1387",1986,"little_willow","MJJA_avg",73.64428571,"Little Willow",1
"1388",1987,"little_willow","MJJA_avg",66.62357143,"Little Willow",1
"1389",1988,"little_willow","MJJA_avg",66.965,"Little Willow",1
"1390",1989,"little_willow","MJJA_avg",97.1325,"Little Willow",1
"1391",1990,"little_willow","MJJA_avg",66.20821429,"Little Willow",1
"1392",1991,"little_willow","MJJA_avg",65.94178571,"Little Willow",1
"1393",1992,"little_willow","MJJA_avg",56.63357143,"Little Willow",1
"1394",1993,"little_willow","MJJA_avg",73.58392857,"Little Willow",1
"1395",1994,"little_willow","MJJA_avg",54.01071429,"Little Willow",1
"1396",1995,"little_willow","MJJA_avg",75.12357143,"Little Willow",1
"1397",1996,"little_willow","MJJA_avg",62.92928571,"Little Willow",1
"1398",1997,"little_willow","MJJA_avg",70.92357143,"Little Willow",1
"1399",1998,"little_willow","MJJA_avg",78.93071429,"Little Willow",1
"1400",1999,"little_willow","MJJA_avg",88.75821429,"Little Willow",1
"1401",2000,"little_willow","MJJA_avg",61.95107143,"Little Willow",1
"1402",2001,"little_willow","MJJA_avg",63.11071429,"Little Willow",1
"1403",2002,"little_willow","MJJA_avg",80.12785714,"Little Willow",1
"1404",2003,"little_willow","MJJA_avg",67.81892857,"Little Willow",1
"1405",2004,"little_willow","MJJA_avg",47.27321429,"Little Willow",1
"1406",2005,"little_willow","MJJA_avg",69.12392857,"Little Willow",1
"1407",2006,"little_willow","MJJA_avg",98.10535714,"Little Willow",1
"1408",2007,"little_willow","MJJA_avg",69.16892857,"Little Willow",1
"1409",2008,"little_willow","MJJA_avg",63.74428571,"Little Willow",1
"1410",2009,"little_willow","MJJA_avg",62.97357143,"Little Willow",1
"1411",1980,"montana","MJJA_avg",121.267194,"Montana",1
"1412",1981,"montana","MJJA_avg",149.94326,"Montana",1
"1413",1982,"montana","MJJA_avg",106.0660248,"Montana",1
"1414",1983,"montana","MJJA_avg",89.95082531,"Montana",1
"1415",1984,"montana","MJJA_avg",100.3253095,"Montana",1
"1416",1985,"montana","MJJA_avg",90.24862448,"Montana",1
"1417",1986,"montana","MJJA_avg",102.9401651,"Montana",1
"1418",1987,"montana","MJJA_avg",86.40061898,"Montana",1
"1419",1988,"montana","MJJA_avg",88.29539202,"Montana",1
"1420",1989,"montana","MJJA_avg",129.0629299,"Montana",1
"1421",1990,"montana","MJJA_avg",91.21973865,"Montana",1
"1422",1991,"montana","MJJA_avg",72.65233838,"Montana",1
"1423",1992,"montana","MJJA_avg",69.98246217,"Montana",1
"1424",1993,"montana","MJJA_avg",99.57599725,"Montana",1
"1425",1994,"montana","MJJA_avg",72.16953233,"Montana",1
"1426",1995,"montana","MJJA_avg",88.76444292,"Montana",1
"1427",1996,"montana","MJJA_avg",85.67228336,"Montana",1
"1428",1997,"montana","MJJA_avg",93.80708391,"Montana",1
"1429",1998,"montana","MJJA_avg",104.3174003,"Montana",1
"1430",1999,"montana","MJJA_avg",118.0488308,"Montana",1
"1431",2000,"montana","MJJA_avg",73.46423659,"Montana",1
"1432",2001,"montana","MJJA_avg",84.07977992,"Montana",1
"1433",2002,"montana","MJJA_avg",107.1939477,"Montana",1
"1434",2003,"montana","MJJA_avg",91.40337001,"Montana",1
"1435",2004,"montana","MJJA_avg",61.12070151,"Montana",1
"1436",2005,"montana","MJJA_avg",81.26856946,"Montana",1
"1437",2006,"montana","MJJA_avg",129.8535076,"Montana",1
"1438",2007,"montana","MJJA_avg",85.31946355,"Montana",1
"1439",2008,"montana","MJJA_avg",76.5343879,"Montana",1
"1440",2009,"montana","MJJA_avg",78.40715268,"Montana",1
"1441",1980,"ninilchik","MJJA_avg",56.1821366,"Ninilchik",1
"1442",1981,"ninilchik","MJJA_avg",66.02145359,"Ninilchik",1
"1443",1982,"ninilchik","MJJA_avg",37.69220666,"Ninilchik",1
"1444",1983,"ninilchik","MJJA_avg",35.04465849,"Ninilchik",1
"1445",1984,"ninilchik","MJJA_avg",56.23598949,"Ninilchik",1
"1446",1985,"ninilchik","MJJA_avg",55.11908932,"Ninilchik",1
"1447",1986,"ninilchik","MJJA_avg",59.50963222,"Ninilchik",1
"1448",1987,"ninilchik","MJJA_avg",32.79203152,"Ninilchik",1
"1449",1988,"ninilchik","MJJA_avg",45.47022767,"Ninilchik",1
"1450",1989,"ninilchik","MJJA_avg",55.95796848,"Ninilchik",1
"1451",1990,"ninilchik","MJJA_avg",38.71409807,"Ninilchik",1
"1452",1991,"ninilchik","MJJA_avg",50.20753065,"Ninilchik",1
"1453",1992,"ninilchik","MJJA_avg",42.25,"Ninilchik",1
"1454",1993,"ninilchik","MJJA_avg",47.47197898,"Ninilchik",1
"1455",1994,"ninilchik","MJJA_avg",32.09281962,"Ninilchik",1
"1456",1995,"ninilchik","MJJA_avg",58.54334501,"Ninilchik",1
"1457",1996,"ninilchik","MJJA_avg",33.16593695,"Ninilchik",1
"1458",1997,"ninilchik","MJJA_avg",42.38922942,"Ninilchik",1
"1459",1998,"ninilchik","MJJA_avg",46.79947461,"Ninilchik",1
"1460",1999,"ninilchik","MJJA_avg",46.45359019,"Ninilchik",1
"1461",2000,"ninilchik","MJJA_avg",42.4028021,"Ninilchik",1
"1462",2001,"ninilchik","MJJA_avg",37.43301226,"Ninilchik",1
"1463",2002,"ninilchik","MJJA_avg",50.64842382,"Ninilchik",1
"1464",2003,"ninilchik","MJJA_avg",46.09194396,"Ninilchik",1
"1465",2004,"ninilchik","MJJA_avg",22.43695272,"Ninilchik",1
"1466",2005,"ninilchik","MJJA_avg",35.60858144,"Ninilchik",1
"1467",2006,"ninilchik","MJJA_avg",56.02014011,"Ninilchik",1
"1468",2007,"ninilchik","MJJA_avg",33.53152364,"Ninilchik",1
"1469",2008,"ninilchik","MJJA_avg",43.85639229,"Ninilchik",1
"1470",2009,"ninilchik","MJJA_avg",33.70140105,"Ninilchik",1
"1471",1980,"theodore","MJJA_avg",90.91727273,"Theodore",1
"1472",1981,"theodore","MJJA_avg",115.2990909,"Theodore",1
"1473",1982,"theodore","MJJA_avg",77.89454546,"Theodore",1
"1474",1983,"theodore","MJJA_avg",60.03863636,"Theodore",1
"1475",1984,"theodore","MJJA_avg",78.00136364,"Theodore",1
"1476",1985,"theodore","MJJA_avg",71.73090909,"Theodore",1
"1477",1986,"theodore","MJJA_avg",82.52090909,"Theodore",1
"1478",1987,"theodore","MJJA_avg",58.66590909,"Theodore",1
"1479",1988,"theodore","MJJA_avg",68.79909091,"Theodore",1
"1480",1989,"theodore","MJJA_avg",96.85318182,"Theodore",1
"1481",1990,"theodore","MJJA_avg",59.93409091,"Theodore",1
"1482",1991,"theodore","MJJA_avg",60.99045455,"Theodore",1
"1483",1992,"theodore","MJJA_avg",55.61727273,"Theodore",1
"1484",1993,"theodore","MJJA_avg",76.09409091,"Theodore",1
"1485",1994,"theodore","MJJA_avg",54.46318182,"Theodore",1
"1486",1995,"theodore","MJJA_avg",73.89,"Theodore",1
"1487",1996,"theodore","MJJA_avg",63.38818182,"Theodore",1
"1488",1997,"theodore","MJJA_avg",68.23863636,"Theodore",1
"1489",1998,"theodore","MJJA_avg",72.88727273,"Theodore",1
"1490",1999,"theodore","MJJA_avg",81.85181818,"Theodore",1
"1491",2000,"theodore","MJJA_avg",63.26545455,"Theodore",1
"1492",2001,"theodore","MJJA_avg",57.445,"Theodore",1
"1493",2002,"theodore","MJJA_avg",75.45136364,"Theodore",1
"1494",2003,"theodore","MJJA_avg",71.87681818,"Theodore",1
"1495",2004,"theodore","MJJA_avg",43.53636364,"Theodore",1
"1496",2005,"theodore","MJJA_avg",48.15636364,"Theodore",1
"1497",2006,"theodore","MJJA_avg",94.54,"Theodore",1
"1498",2007,"theodore","MJJA_avg",54.71727273,"Theodore",1
"1499",2008,"theodore","MJJA_avg",54.83681818,"Theodore",1
"1500",2009,"theodore","MJJA_avg",49.41318182,"Theodore",1
"1501",1980,"willow","MJJA_avg",107.155466,"Willow",1
"1502",1981,"willow","MJJA_avg",121.1810036,"Willow",1
"1503",1982,"willow","MJJA_avg",81.08243728,"Willow",1
"1504",1983,"willow","MJJA_avg",76.61335125,"Willow",1
"1505",1984,"willow","MJJA_avg",86.23655914,"Willow",1
"1506",1985,"willow","MJJA_avg",71.0625,"Willow",1
"1507",1986,"willow","MJJA_avg",78.68794803,"Willow",1
"1508",1987,"willow","MJJA_avg",73.50336022,"Willow",1
"1509",1988,"willow","MJJA_avg",72.37948029,"Willow",1
"1510",1989,"willow","MJJA_avg",103.1431452,"Willow",1
"1511",1990,"willow","MJJA_avg",70.2484319,"Willow",1
"1512",1991,"willow","MJJA_avg",76.09094982,"Willow",1
"1513",1992,"willow","MJJA_avg",63.59632617,"Willow",1
"1514",1993,"willow","MJJA_avg",79.34811828,"Willow",1
"1515",1994,"willow","MJJA_avg",58.1812276,"Willow",1
"1516",1995,"willow","MJJA_avg",84.14202509,"Willow",1
"1517",1996,"willow","MJJA_avg",67.17316308,"Willow",1
"1518",1997,"willow","MJJA_avg",78.13866488,"Willow",1
"1519",1998,"willow","MJJA_avg",85.3172043,"Willow",1
"1520",1999,"willow","MJJA_avg",95.35595878,"Willow",1
"1521",2000,"willow","MJJA_avg",68.5047043,"Willow",1
"1522",2001,"willow","MJJA_avg",67.88844086,"Willow",1
"1523",2002,"willow","MJJA_avg",86.64471326,"Willow",1
"1524",2003,"willow","MJJA_avg",72.76635305,"Willow",1
"1525",2004,"willow","MJJA_avg",51.98969534,"Willow",1
"1526",2005,"willow","MJJA_avg",78.73947133,"Willow",1
"1527",2006,"willow","MJJA_avg",106.7921147,"Willow",1
"1528",2007,"willow","MJJA_avg",76.55510753,"Willow",1
"1529",2008,"willow","MJJA_avg",71.92316308,"Willow",1
"1530",2009,"willow","MJJA_avg",70.20071685,"Willow",1
"1531",1980,"EF_chulitna","MJJA_max",138.0513479,"EF Chulitna",1
"1532",1981,"EF_chulitna","MJJA_max",179.6521181,"EF Chulitna",1
"1533",1982,"EF_chulitna","MJJA_max",123.1617458,"EF Chulitna",1
"1534",1983,"EF_chulitna","MJJA_max",166.5404365,"EF Chulitna",1
"1535",1984,"EF_chulitna","MJJA_max",128.4762516,"EF Chulitna",1
"1536",1985,"EF_chulitna","MJJA_max",84.91014121,"EF Chulitna",1
"1537",1986,"EF_chulitna","MJJA_max",207.8292683,"EF Chulitna",1
"1538",1987,"EF_chulitna","MJJA_max",129.3594352,"EF Chulitna",1
"1539",1988,"EF_chulitna","MJJA_max",104.1553273,"EF Chulitna",1
"1540",1989,"EF_chulitna","MJJA_max",123.6161746,"EF Chulitna",1
"1541",1990,"EF_chulitna","MJJA_max",130.9358152,"EF Chulitna",1
"1542",1991,"EF_chulitna","MJJA_max",97.6110398,"EF Chulitna",1
"1543",1992,"EF_chulitna","MJJA_max",108.3594352,"EF Chulitna",1
"1544",1993,"EF_chulitna","MJJA_max",133.6251605,"EF Chulitna",1
"1545",1994,"EF_chulitna","MJJA_max",80.10783055,"EF Chulitna",1
"1546",1995,"EF_chulitna","MJJA_max",109.394095,"EF Chulitna",1
"1547",1996,"EF_chulitna","MJJA_max",123.8896021,"EF Chulitna",1
"1548",1997,"EF_chulitna","MJJA_max",134.703466,"EF Chulitna",1
"1549",1998,"EF_chulitna","MJJA_max",143.6700899,"EF Chulitna",1
"1550",1999,"EF_chulitna","MJJA_max",170.2207959,"EF Chulitna",1
"1551",2000,"EF_chulitna","MJJA_max",120.5378691,"EF Chulitna",1
"1552",2001,"EF_chulitna","MJJA_max",163.4736842,"EF Chulitna",1
"1553",2002,"EF_chulitna","MJJA_max",145.1591784,"EF Chulitna",1
"1554",2003,"EF_chulitna","MJJA_max",113.2901155,"EF Chulitna",1
"1555",2004,"EF_chulitna","MJJA_max",62.55969191,"EF Chulitna",1
"1556",2005,"EF_chulitna","MJJA_max",131.7933248,"EF Chulitna",1
"1557",2006,"EF_chulitna","MJJA_max",176.8806162,"EF Chulitna",1
"1558",2007,"EF_chulitna","MJJA_max",120.1681643,"EF Chulitna",1
"1559",2008,"EF_chulitna","MJJA_max",99.61617458,"EF Chulitna",1
"1560",2009,"EF_chulitna","MJJA_max",113.6097561,"EF Chulitna",1
"1561",1980,"alexander","MJJA_max",93.45734266,"Alexander",1
"1562",1981,"alexander","MJJA_max",129.1440559,"Alexander",1
"1563",1982,"alexander","MJJA_max",83.75524476,"Alexander",1
"1564",1983,"alexander","MJJA_max",97.4993007,"Alexander",1
"1565",1984,"alexander","MJJA_max",123.2111888,"Alexander",1
"1566",1985,"alexander","MJJA_max",89.23636364,"Alexander",1
"1567",1986,"alexander","MJJA_max",104.1559441,"Alexander",1
"1568",1987,"alexander","MJJA_max",70.59090909,"Alexander",1
"1569",1988,"alexander","MJJA_max",96.2979021,"Alexander",1
"1570",1989,"alexander","MJJA_max",136.6083916,"Alexander",1
"1571",1990,"alexander","MJJA_max",74.94895105,"Alexander",1
"1572",1991,"alexander","MJJA_max",67.11818182,"Alexander",1
"1573",1992,"alexander","MJJA_max",76.90629371,"Alexander",1
"1574",1993,"alexander","MJJA_max",126.7811189,"Alexander",1
"1575",1994,"alexander","MJJA_max",62.41888112,"Alexander",1
"1576",1995,"alexander","MJJA_max",74.23916084,"Alexander",1
"1577",1996,"alexander","MJJA_max",91.32307692,"Alexander",1
"1578",1997,"alexander","MJJA_max",110.8342657,"Alexander",1
"1579",1998,"alexander","MJJA_max",87.05034965,"Alexander",1
"1580",1999,"alexander","MJJA_max",97.0993007,"Alexander",1
"1581",2000,"alexander","MJJA_max",78.18671329,"Alexander",1
"1582",2001,"alexander","MJJA_max",78.72517483,"Alexander",1
"1583",2002,"alexander","MJJA_max",101.3447553,"Alexander",1
"1584",2003,"alexander","MJJA_max",78.94475525,"Alexander",1
"1585",2004,"alexander","MJJA_max",56.31888112,"Alexander",1
"1586",2005,"alexander","MJJA_max",65.5027972,"Alexander",1
"1587",2006,"alexander","MJJA_max",165.413986,"Alexander",1
"1588",2007,"alexander","MJJA_max",65.08181818,"Alexander",1
"1589",2008,"alexander","MJJA_max",62.97692308,"Alexander",1
"1590",2009,"alexander","MJJA_max",68.09020979,"Alexander",1
"1591",1980,"anchor","MJJA_max",77.56428571,"Anchor",1
"1592",1981,"anchor","MJJA_max",104.8163265,"Anchor",1
"1593",1982,"anchor","MJJA_max",38.73571429,"Anchor",1
"1594",1983,"anchor","MJJA_max",62.92346939,"Anchor",1
"1595",1984,"anchor","MJJA_max",112.0653061,"Anchor",1
"1596",1985,"anchor","MJJA_max",75.84183674,"Anchor",1
"1597",1986,"anchor","MJJA_max",81.55204082,"Anchor",1
"1598",1987,"anchor","MJJA_max",42.61326531,"Anchor",1
"1599",1988,"anchor","MJJA_max",88.88367347,"Anchor",1
"1600",1989,"anchor","MJJA_max",79.40510204,"Anchor",1
"1601",1990,"anchor","MJJA_max",49.21938776,"Anchor",1
"1602",1991,"anchor","MJJA_max",63.25612245,"Anchor",1
"1603",1992,"anchor","MJJA_max",72.98163265,"Anchor",1
"1604",1993,"anchor","MJJA_max",84.87653061,"Anchor",1
"1605",1994,"anchor","MJJA_max",37.97040816,"Anchor",1
"1606",1995,"anchor","MJJA_max",85.46938776,"Anchor",1
"1607",1996,"anchor","MJJA_max",51.49693878,"Anchor",1
"1608",1997,"anchor","MJJA_max",66.63367347,"Anchor",1
"1609",1998,"anchor","MJJA_max",56.22244898,"Anchor",1
"1610",1999,"anchor","MJJA_max",80.21836735,"Anchor",1
"1611",2000,"anchor","MJJA_max",82.55612245,"Anchor",1
"1612",2001,"anchor","MJJA_max",55.38469388,"Anchor",1
"1613",2002,"anchor","MJJA_max",78.14387755,"Anchor",1
"1614",2003,"anchor","MJJA_max",65.45714286,"Anchor",1
"1615",2004,"anchor","MJJA_max",27.04285714,"Anchor",1
"1616",2005,"anchor","MJJA_max",44.71734694,"Anchor",1
"1617",2006,"anchor","MJJA_max",110.8,"Anchor",1
"1618",2007,"anchor","MJJA_max",43.90102041,"Anchor",1
"1619",2008,"anchor","MJJA_max",76.77040816,"Anchor",1
"1620",2009,"anchor","MJJA_max",57.03979592,"Anchor",1
"1621",1980,"campbell","MJJA_max",96.50645161,"NF Campbell",1
"1622",1981,"campbell","MJJA_max",159.3,"NF Campbell",1
"1623",1982,"campbell","MJJA_max",79.53548387,"NF Campbell",1
"1624",1983,"campbell","MJJA_max",102.7193548,"NF Campbell",1
"1625",1984,"campbell","MJJA_max",98.13870968,"NF Campbell",1
"1626",1985,"campbell","MJJA_max",106.9290323,"NF Campbell",1
"1627",1986,"campbell","MJJA_max",105.9967742,"NF Campbell",1
"1628",1987,"campbell","MJJA_max",60.88709677,"NF Campbell",1
"1629",1988,"campbell","MJJA_max",111.6387097,"NF Campbell",1
"1630",1989,"campbell","MJJA_max",116.9806452,"NF Campbell",1
"1631",1990,"campbell","MJJA_max",64.22580645,"NF Campbell",1
"1632",1991,"campbell","MJJA_max",112.8935484,"NF Campbell",1
"1633",1992,"campbell","MJJA_max",84.16451613,"NF Campbell",1
"1634",1993,"campbell","MJJA_max",127.8451613,"NF Campbell",1
"1635",1994,"campbell","MJJA_max",51.68387097,"NF Campbell",1
"1636",1995,"campbell","MJJA_max",97.11612903,"NF Campbell",1
"1637",1996,"campbell","MJJA_max",79.21290323,"NF Campbell",1
"1638",1997,"campbell","MJJA_max",110.0967742,"NF Campbell",1
"1639",1998,"campbell","MJJA_max",102.1193548,"NF Campbell",1
"1640",1999,"campbell","MJJA_max",121.1580645,"NF Campbell",1
"1641",2000,"campbell","MJJA_max",77.61935484,"NF Campbell",1
"1642",2001,"campbell","MJJA_max",71.81935484,"NF Campbell",1
"1643",2002,"campbell","MJJA_max",103.6870968,"NF Campbell",1
"1644",2003,"campbell","MJJA_max",77.69354839,"NF Campbell",1
"1645",2004,"campbell","MJJA_max",37.69677419,"NF Campbell",1
"1646",2005,"campbell","MJJA_max",107.2580645,"NF Campbell",1
"1647",2006,"campbell","MJJA_max",159.8387097,"NF Campbell",1
"1648",2007,"campbell","MJJA_max",65.33870968,"NF Campbell",1
"1649",2008,"campbell","MJJA_max",108.5709677,"NF Campbell",1
"1650",2009,"campbell","MJJA_max",92.3,"NF Campbell",1
